35CR,http://a7-60.5-194.cdn13.com/30000/30947/30947.flv?cdn_hash=8dd7906448795dc757ce15096a204848&cdn_creation_time=1384714746&cdn_ttl=600
36CR,http://a7-60.5-194.cdn13.com/30000/30930/30930.flv?cdn_hash=2a020f4f5af6fd6795aef14c5eb32f14&cdn_creation_time=1384714665&cdn_ttl=600
37CR,http://a7-60.5-194.cdn13.com/30000/30944/30944.flv?cdn_hash=fd24c0f3de0b16a398633a31335d228c&cdn_creation_time=1384714559&cdn_ttl=600
39CR,http://a7-60.5-194.cdn13.com/30000/30938/30938.flv?cdn_hash=ffeed519fae4dff6891c33d7ba592fac&cdn_creation_time=1384714467&cdn_ttl=600
44CR,http://a7-60.5-77.cdn13.com/30000/30919/30919.flv?cdn_hash=a8d0058a6ac4a1d48315899a31e9e6a2&cdn_creation_time=1384714117&cdn_ttl=600
50CR,http://a7-60.5-201.cdn13.com/30000/30918/30918.flv?cdn_hash=9f05cc12da21778ed9b35a9064203a36&cdn_creation_time=1384713722&cdn_ttl=600gf2CRhttp://a7-60.5-194.cdn13.com/30000/30931/30931.flv?cdn_hash=66299f6be7e12855f9903d214900e7d8&cdn_creation_time=1384714010&cdn_ttl=600
5CR,http://a7-60.5-77.cdn13.com/25000/25543/25543.flv?cdn_hash=be10edcd25bd236f0b8dc611eedff621&cdn_creation_time=1384717438&cdn_ttl=600
7CR,http://a7-60.5-79.cdn13.com/29000/29224/29224.flv?cdn_hash=6a7152be047b8d2d13872a9a528e4518&cdn_creation_time=1384716762&cdn_ttl=600
11CR,http://a7-60.5-201.cdn13.com/29000/29132/29132.flv?cdn_hash=7a114472d44b65cd0695a7d3dc699cc7&cdn_creation_time=1384716378&cdn_ttl=600
13CR,http://a7-60.5-201.cdn13.com/28000/28944/28944.flv?cdn_hash=774c0d30d6795809d2f2b2b624bf73e6&cdn_creation_time=1384716278&cdn_ttl=600
28CR,http://a7-60.5-194.cdn13.com/28000/28999/28999.flv?cdn_hash=fd78bf7ca02ec2fc4fdb547010ebb86a&cdn_creation_time=1384715227&cdn_ttl=600
30CR,http://a7-60.5-200.cdn13.com/29000/29229/29229.flv?cdn_hash=2f8f4afcbb8c5031fffae81fd72fc9f5&cdn_creation_time=1384715174&cdn_ttl=600
31CR,http://a7-60.5-167.cdn13.com/29000/29220/29220.flv?cdn_hash=fe05d91a0838cc105d9062e77ededdcb&cdn_creation_time=1384715020&cdn_ttl=600
35CR,http://a7-60.5-194.cdn13.com/30000/30947/30947.flv?cdn_hash=8dd7906448795dc757ce15096a204848&cdn_creation_time=1384714746&cdn_ttl=600
36CR,http://a7-60.5-194.cdn13.com/30000/30930/30930.flv?cdn_hash=2a020f4f5af6fd6795aef14c5eb32f14&cdn_creation_time=1384714665&cdn_ttl=600
37CR,http://a7-60.5-194.cdn13.com/30000/30944/30944.flv?cdn_hash=fd24c0f3de0b16a398633a31335d228c&cdn_creation_time=1384714559&cdn_ttl=600
39CR,http://a7-60.5-194.cdn13.com/30000/30938/30938.flv?cdn_hash=ffeed519fae4dff6891c33d7ba592fac&cdn_creation_time=1384714467&cdn_ttl=600
41CR,http://a7-60.5-194.cdn13.com/30000/30920/30920.flv?cdn_hash=df89afb0f9e84d12e1a3ad7385e8fd86&cdn_creation_time=1384714394&cdn_ttl=600
42CR,http://a7-60.5-77.cdn13.com/30000/30933/30933.flv?cdn_hash=a45939196b257ff989de501fe11e88ad&cdn_creation_time=1384714359&cdn_ttl=600
45CR,http://a7-60.5-194.cdn13.com/30000/30932/30932.flv?cdn_hash=9b5566bf859b991eda5e6733f46b35f7&cdn_creation_time=1384714038&cdn_ttl=600
日本妞优,rtsp://u.itvitv.com/jpm1
日本台8,rtsp://c.itvitv.com/wowow.ghfyenxdhfdscz
新韩源1,rtmp://edge2.everyon.tv:1935/etv2/phd1003
新韩源8,rtmp://edge2.everyon.tv:1935/etv2/phd877
新韩源9,rtmp://edge2.everyon.tv:1935/etv2/phd1008
韩国有码高清02,rtmp://123.108.164.71/etv2sb/phd60
韩国有码高清19,rtmp://123.108.164.71/etv2sb/phd991
韩国有码高清24,rtmp://123.108.164.71/etv2/phd1006
韩国直播02,http://122.202.129.136:1935/live/ch5/playlist.m3u8
影视2,rtmp://edge2.everyon.tv/etv2/pld1006
影视4,rtmp://123.108.164.71/etv2sb/pld59
影视6,rtmp://123.108.164.71/etv2sb/pld61
影视7,rtmp://123.108.164.71/etv2sb/pld62
影视8,rtmp://123.108.164.71/etv2sb/pld63
影视9,rtmp://123.108.164.71/etv2sb/pld64
影视10,rtmp://123.108.164.71/etv2sb/pld499
影视11,rtmp://123.108.164.71/etv2sb/pld501
影视12,rtmp://123.108.164.71/etv2sb/pld511
影视13,rtmp://123.108.164.71/etv2sb/pld769
影视14,rtmp://123.108.164.71/etv2sb/pld771
影视15,rtmp://123.108.164.71/etv2sb/pld772
影视18,rtmp://123.108.164.71/etv2sb/pld992
影视19,rtmp://123.108.164.71/etv2sb/pld993
影视21,rtmp://123.108.164.71/etv2/pld1006
?Korea Ask1 TV,http://edge2.everyon.tv/etv2/phd1005/BratuMarian.m3u8
Korea Ask TV,rtmp://edge2.everyon.tv/etv2/phd1005
Korea Okadai,rtmp://edge2.everyon.tv/etv2/pld1003
Korea Okadai HD,http://edge2.everyon.tv/etv2/phd1003/BratuMarian.m3u8#rtmp://edge2.everyon.tv/etv2/phd1003
Korea Paradise TV,rtmp://edge2.everyon.tv/etv2/pld1008
成人1台,rtmp://123.108.164.71/etv2sb/phd59
成人3台,rtmp://123.108.164.71/etv2sb/phd61
成人5台,rtmp://123.108.164.71/etv2sb/phd64
成人7台,rtmp://123.108.164.71/etv2sb/phd501
成人9台,rtmp://123.108.164.71/etv2sb/phd769
成人10台,rtmp://123.108.164.71/etv2sb/phd771
成人16台,rtmp://123.108.164.71/etv2/phd1003
成人17台,rtmp://123.108.164.71/etv2/phd1005
成人19台,rtmp://123.108.164.71/etv2/phd1008
韓國成人→3頻道,rtmp://edge2.everyon.tv/etv2sb/phd60#http://cr.stream.omc.hk/etv2sb/phd60/chunklist_w1170594935.m3u8
韓國成人→6頻道,rtmp://edge2.everyon.tv/etv2sb/phd63
韓國成人→7頻道,rtmp://edge2.everyon.tv/etv2sb/phd64#http://cr.stream.omc.hk/etv2sb/phd64/playlist.m3u8
韓國成人→9頻道,rtmp://edge2.everyon.tv/etv2sb/phd499
韓國成人→10頻道,rtmp://edge2.everyon.tv/etv2sb/phd501
韓國成人→11頻道,rtmp://edge2.everyon.tv/etv2sb/phd509
韓國成人→12頻道,rtmp://edge2.everyon.tv/etv2sb/phd511
韓國成人→13頻道,rtmp://edge2.everyon.tv/etv2sb/phd743
韓國成人→15頻道,rtmp://edge2.everyon.tv/etv2sb/phd770
韓國成人→16頻道,rtmp://edge2.everyon.tv/etv2sb/phd771
韓國成人→17頻道,rtmp://edge2.everyon.tv/etv2sb/phd772
韓國成人→18頻道,rtmp://edge2.everyon.tv/etv2sb/phd968
韓國成人→19頻道,rtmp://edge2.everyon.tv/etv2sb/phd991
韓國成人→20頻道,rtmp://edge2.everyon.tv/etv2sb/phd992
韓國成人→21頻道,rtmp://edge2.everyon.tv/etv2sb/phd993
韓國成人→22頻道,rtmp://edge2.everyon.tv/etv2/phd1003
韓國成人→25頻道,rtmp://edge2.everyon.tv/etv2/phd1008
日本無碼→2頻道,http://199.195.195.108:32001
新韩源1,rtmp://edge2.everyon.tv:1935/etv2/phd1003
新韩源2,rtmp://edge2.everyon.tv/etv2/phd1005
新韩源3,rtmp://edge2.everyon.tv/etv2/phd1008
新韩源5,rtmp://edge2.everyon.tv:1935/etv2/phd1005
新韩源6,rtmp://edge2.everyon.tv/etv2/phd1006
新韩源9,rtmp://edge2.everyon.tv:1935/etv2/phd1008
韩国有码标清01,rtmp://123.108.164.71/etv2sb/pld59
韩国有码标清04,rtmp://123.108.164.71/etv2sb/pld62
韩国有码标清06,rtmp://123.108.164.71/etv2sb/pld64
韩国有码标清08,rtmp://123.108.164.71/etv2sb/pld499
韩国有码标清09,rtmp://123.108.164.71/etv2sb/pld501
韩国有码标清10,rtmp://123.108.164.71/etv2sb/pld511
韩国有码标清14,rtmp://123.108.164.71/etv2sb/pld771
韩国有码标清15,rtmp://123.108.164.71/etv2sb/pld772
韩国有码标清18,rtmp://123.108.164.71/etv2sb/pld968
韩国有码标清19,rtmp://123.108.164.71/etv2sb/pld991
韩国有码标清20,rtmp://123.108.164.71/etv2sb/pld992
韩国有码标清21,rtmp://123.108.164.71/etv2sb/pld993
PORTMAX,http://46.249.213.93/iPhone/broadcast/sportmax-tablet.3gp/sportmax-tablet.3gp-mr497k.m3u8
韩国有码标清08,rtmp://123.108.164.71/etv2sb/pld499
韩国有码标清18,rtmp://123.108.164.71/etv2sb/pld968
韩国有码标清19,rtmp://123.108.164.71/etv2sb/pld991
HD欧美88,http://img3.younggirlstube.com/scj/thumbs/galleries/7/320/0_228.flv
HD欧美91,http://galleries.wtfpass.com/hs18/flv/hs180028.flv
欧洲CR电影5,rtmp://123.108.164.71/etv2sb/phd968
日韩CR电影5,rtmp://123.108.164.71/etv2/phd1005
日韩CR电影14,rtmp://123.108.164.71/etv2sb/phd62
日韩CR电影15,rtmp://123.108.164.71/etv2sb/phd63
日韩CR电影18,rtmp://123.108.164.71/etv2sb/pld499
日韩CR电影20,rtmp://123.108.164.71/etv2sb/pld511
日韩CR电影21,rtmp://123.108.164.71/etv2sb/pld59
ソタチツッテトヰ1,http://edge2.everyon.tv/etv2/phd1005/chunklist_w982667849.m3u8
ソタチツッテトヰ3,http://edge2.everyon.tv/etv2/phd1005/BratuMarian.m3u8
ソタチツッテトヰ7,http://edge2.everyon.tv/etv2sb/phd59/HasBahCa.m3u8
ソタチツッテトヰ8,http://edge2.everyon.tv/etv2sb/phd61/chunklist_w831504806.m3u8
ソタチツッテトヰ10,http://edge2.everyon.tv/etv2sb/phd63/chunklist_w30802566.m3u8
ソタチツッテトヰ11,http://edge2.everyon.tv/etv2sb/phd64/chunklist_w1390007905.m3u8
ソタチツッテトヰ13,http://edge2.everyon.tv/etv2sb/phd501/chunklist_w1120440173.m3u8
ソタチツッテトヰ14,http://edge2.everyon.tv/etv2sb/phd511/chunklist_w1191260607.m3u8
ソタチツッテトヰ15,http://edge1.everyon.tv/etv1sb/phd765/chunklist_w1483718874.m3u8
ソタチツッテトヰ16,http://edge1.everyon.tv/etv1sb/phd766/chunklist_w468394586.m3u8
性感2台HD,rtmp://edge2.everyon.tv/etv2/pld1005
韩国红圈一台,rtmp://edge2.everyon.tv/etv2/pld1008
韩国成人1台,rtmp://123.108.164.71/etv2sb/pld59
韩国成人2台,rtmp://123.108.164.71/etv2sb/pld60
花花公子成人台,rtmp://123.108.164.71/etv2sb/pld499
樱花TV成人台,rtmp://123.108.164.71/etv2sb/pld501
菊花成人台,rtmp://123.108.164.71/etv2sb/pld511
韩国红圈2台,rtmp://123.108.164.71/etv2sb/pld769
butgo-tv成人台,rtmp://123.108.164.71/etv2sb/pld772
pbuy-tv成人台,rtmp://123.108.164.71/etv2sb/pld993
Fetish-tv成人台,rtmp://123.108.164.71/etv2sb/pld968
VisitxTV成人台,rtmp://123.108.164.71/etv2sb/pld991
playy2成人台,rtmp://123.108.164.71/etv2sb/pld992
欧美CR成人台,rtmp://123.108.164.71/etv2/pld1005
韩国成人高清2台,http://edge2.everyon.tv/etv2sb/phd60/HasBahCa.m3u8
韩国成人高清3台,http://edge2.everyon.tv/etv2sb/phd61/HasBahCa.m3u8
韩国成人高清4台,http://edge2.everyon.tv/etv2sb/phd62/HasBahCa.m3u8
韩国成人高清5台,http://edge2.everyon.tv/etv2sb/phd63/HasBahCa.m3u8
韩国成人高清6台,http://edge2.everyon.tv/etv2sb/phd64/HasBahCa.m3u8
韩国成人高清7台,http://edge1.everyon.tv/etv1sb/phd497/HasBahCa.m3u8
韩国成人高清9台,http://edge2.everyon.tv/etv2sb/phd501/HasBahCa.m3u8
韩国成人高清13台,http://edge2.everyon.tv/etv2sb/phd769/HasBahCa.m3u8
韩国成人高清14台,http://edge2.everyon.tv/etv2sb/phd771/HasBahCa.m3u8
韩国成人高清15台,http://edge2.everyon.tv/etv2sb/phd772/HasBahCa.m3u8
韩国成人高清16台,http://edge1.everyon.tv/etv1sb/phd927/HasBahCa.m3u8
韩国成人高清17台,http://edge1.everyon.tv/etv1sb/phd928/HasBahCa.m3u8
韩国成人高清18台,http://edge2.everyon.tv/etv2sb/phd968/HasBahCa.m3u8
韩国成人高清19台,http://edge2.everyon.tv/etv2sb/phd991/HasBahCa.m3u8
韩国成人高清20台,http://edge2.everyon.tv/etv2sb/phd992/HasBahCa.m3u8
韩国成人高清21台,http://edge2.everyon.tv/etv2sb/phd993/HasBahCa.m3u8
韩国成人高清23台,http://edge2.everyon.tv/etv2/phd1005/HasBahCa.m3u8
韩国成人高清24台,http://edge2.everyon.tv/etv2/phd1006/HasBahCa.m3u8
韩国KCTV,rtmp://122.202.129.136:1935/live/ch4
韩国KCTV-HD,rtmp://122.202.129.136:1935/live/ch5
KTV-HD,rtmp://218.38.152.31/klive/klive.stream
朝鲜日报,rtmp://live.chosun.gscdn.com/live/tvchosun1.stream
影视1,rtmp://edge2.everyon.tv/etv2/pld1005
影视2,rtmp://edge2.everyon.tv/etv2/pld1006
影视3,rtmp://edge2.everyon.tv/etv2/pld1008
影视4,rtmp://123.108.164.71/etv2sb/pld59
影视6,rtmp://123.108.164.71/etv2sb/pld61
影视7,rtmp://123.108.164.71/etv2sb/pld62
影视8,rtmp://123.108.164.71/etv2sb/pld63
影视9,rtmp://123.108.164.71/etv2sb/pld64
影视10,rtmp://123.108.164.71/etv2sb/pld499
影视11,rtmp://123.108.164.71/etv2sb/pld501
影视12,rtmp://123.108.164.71/etv2sb/pld511
影视13,rtmp://123.108.164.71/etv2sb/pld769
影视14,rtmp://123.108.164.71/etv2sb/pld771
影视15,rtmp://123.108.164.71/etv2sb/pld772
影视16,rtmp://123.108.164.71/etv2sb/pld968
影视18,rtmp://123.108.164.71/etv2sb/pld992
影视19,rtmp://123.108.164.71/etv2sb/pld993
影视21,rtmp://123.108.164.71/etv2/pld1006
影视22,rtmp://123.108.164.71/etv2/pld1008
影视23,rtmp://123.108.164.71/etv2sb/phd59
影视24,rtmp://123.108.164.71/etv2sb/phd62
影视25,rtmp://123.108.164.71/etv2sb/phd63
影视27,rtmp://123.108.164.71/etv2sb/phd64
影视28,rtmp://123.108.164.71/etv2sb/phd499
影视31,rtmp://123.108.164.71/etv2sb/phd769
成人4台,rtmp://123.108.164.71/etv2sb/phd62
成人6台,rtmp://123.108.164.71/etv2sb/phd499
成人9台,rtmp://123.108.164.71/etv2sb/phd769
成人12台,rtmp://123.108.164.71/etv2sb/phd968
成人14台,rtmp://123.108.164.71/etv2sb/phd992
成人15台,rtmp://123.108.164.71/etv2sb/phd993
直播01,rtmp://edge2.everyon.tv/etv2/phd1005
直播02,rtmp://edge2.everyon.tv/etv2/phd1003
直播07,rtmp://edge2.everyon.tv/etv2/phd1006
直播08,rtmp://edge2.everyon.tv/etv2/phd1008
直播09,rtmp://edge2.everyon.tv/etv2sb/pld769
直播10,rtmp://edge2.everyon.tv/etv2sb/phd59
直播11,rtmp://edge2.everyon.tv/etv2sb/phd60
直播12,rtmp://edge2.everyon.tv/etv2sb/phd61
直播13,rtmp://edge2.everyon.tv/etv2sb/phd62
直播15,rtmp://edge2.everyon.tv/etv2sb/phd501
直播18,rtmp://edge2.everyon.tv/etv2sb/phd771
直播19,rtmp://edge2.everyon.tv/etv2sb/phd772
直播20,rtmp://edge2.everyon.tv/etv2sb/phd63
直播21,rtmp://edge2.everyon.tv/etv2sb/phd501
直播22,rtmp://edge2.everyon.tv/etv2sb/phd64
直播23,rtmp://edge2.everyon.tv/etv2sb/phd499
直播24,rtmp://edge2.everyon.tv/etv2sb/phd771
直播25,rtmp://edge2.everyon.tv/etv2/pld1005
直播26,rtmp://edge2.everyon.tv/etv2/pld1006
直播27,rtmp://edge2.everyon.tv/etv2/pld1008
直播28,rtmp://123.108.164.71/etv2sb/pld59
直播29,rtmp://123.108.164.71/etv2sb/pld60
直播30,rtmp://123.108.164.71/etv2sb/pld62
直播36,rtmp://123.108.164.71/etv2sb/pld992
直播37,rtmp://123.108.164.71/etv2sb/pld993
直播38,rtmp://123.108.164.71/etv2/phd1005
直播39,rtmp://123.108.164.71/etv2/pld1008
直播41,rtmp://123.108.164.71/etv2sb/phd62
直播44,http://edge2.everyon.tv/etv2/phd1005/chunklist_w982667849.m3u8
直播45,http://edge2.everyon.tv/etv2/phd1003/BratuMarian.m3u8
直播48,http://edge2.everyon.tv/etv2sb/phd59/HasBahCa.m3u8
直播49,http://edge2.everyon.tv/etv2sb/phd61/chunklist_w831504806.m3u8
直播50,http://edge2.everyon.tv/etv2sb/phd62/chunklist_w1704035953.m3u8
直播51,http://edge2.everyon.tv/etv2sb/phd63/chunklist_w30802566.m3u8
直播52,http://edge2.everyon.tv/etv2sb/phd64/chunklist_w1390007905.m3u8
直播53,http://edge1.everyon.tv/etv1sb/phd497/chunklist_w1835726447.m3u8
直播54,http://edge2.everyon.tv/etv2sb/phd501/chunklist_w1120440173.m3u8
直播55,http://edge2.everyon.tv/etv2sb/phd511/chunklist_w1191260607.m3u8
直播56,http://edge1.everyon.tv/etv1sb/phd765/chunklist_w1483718874.m3u8
直播57,http://edge1.everyon.tv/etv1sb/phd766/chunklist_w468394586.m3u8
棒子3,rtmp://edge2.everyon.tv/etv2/phd1005
日本台8,rtsp://c.itvitv.com/wowow.ghfyenxdhfdscz
日韩CR电影4,rtmp://123.108.164.71/etv2/phd1003
新韩源1,rtmp://edge2.everyon.tv/etv2/phd1003
新韩源1,rtmp://edge2.everyon.tv:1935/etv2/phd1003
新韩源2,rtmp://edge2.everyon.tv/etv2/phd1005
新韩源5,rtmp://edge2.everyon.tv:1935/etv2/phd1005
新韩源6,rtmp://edge2.everyon.tv/etv2/phd1006
新韩源8,rtmp://edge2.everyon.tv:1935/etv2/phd877
新韩源9,rtmp://edge2.everyon.tv:1935/etv2/phd1008
韩国有码高清03,rtmp://123.108.164.71/etv2sb/phd61
韩国有码高清04,rtmp://123.108.164.71/etv2sb/phd62
韩国有码高清06,rtmp://123.108.164.71/etv2sb/phd64
韩国有码高清10,rtmp://123.108.164.71/etv2sb/phd511
韩国有码高清13,rtmp://123.108.164.71/etv2sb/phd769
韩国有码高清14,rtmp://123.108.164.71/etv2sb/phd771
韩国有码高清15,rtmp://123.108.164.71/etv2sb/phd772
韩国有码高清18,rtmp://123.108.164.71/etv2sb/phd968
韩国有码高清20,rtmp://123.108.164.71/etv2sb/phd992
韩国有码高清22,rtmp://123.108.164.71/etv2/phd1003
韩国有码高清25,rtmp://123.108.164.71/etv2/phd1008
成人高清1台,rtmp://edge2.everyon.tv/etv2sb/phd59
成人高清2台,rtmp://edge2.everyon.tv/etv2sb/phd60
成人高清3台,rtmp://edge2.everyon.tv/etv2sb/phd61
成人高清4台,rtmp://edge2.everyon.tv/etv2sb/phd62
成人高清5台,rtmp://edge2.everyon.tv/etv2sb/phd63
成人高清6台,rtmp://edge2.everyon.tv/etv2sb/phd64
成人高清7台,rtmp://edge1.everyon.tv/etv1sb/phd497
成人高清9台,rtmp://edge2.everyon.tv/etv2sb/phd501
成人高清10台,rtmp://edge2.everyon.tv/etv2sb/phd511
成人高清11台,rtmp://edge1.everyon.tv/etv1sb/phd765
成人高清12台,rtmp://edge1.everyon.tv/etv1sb/phd766
成人高清13台,rtmp://edge2.everyon.tv/etv2sb/phd769
成人高清14台,rtmp://edge2.everyon.tv/etv2sb/phd771
成人高清15台,rtmp://edge2.everyon.tv/etv2sb/phd772
成人高清16台,rtmp://edge1.everyon.tv/etv1sb/phd927
成人高清18台,rtmp://edge2.everyon.tv/etv2sb/phd968
成人高清19台,rtmp://edge2.everyon.tv/etv2sb/phd991
性感2台HD，,rtmp://edge2.everyon.tv/etv2/pld1005
兔子成人台HD，,rtmp://edge2.everyon.tv/etv2/pld1006
韩国红圈一台，,rtmp://edge2.everyon.tv/etv2/pld1008
性感2台HD,rtmp://edge2.everyon.tv/etv2/pld1005
兔子成人台HD,rtmp://edge2.everyon.tv/etv2/pld1006
韩国红圈一台,rtmp://edge2.everyon.tv/etv2/pld1008
韩国成人1台,rtmp://123.108.164.71/etv2sb/pld59
韩国成人2台,rtmp://123.108.164.71/etv2sb/pld60
playy19+成人台,rtmp://123.108.164.71/etv2sb/pld61
韩国成人4台,rtmp://123.108.164.71/etv2sb/pld62
Delight EnpireTV,rtmp://123.108.164.71/etv2sb/pld64
菊花成人台,rtmp://123.108.164.71/etv2sb/pld511
JHTG-tv成人台,rtmp://123.108.164.71/etv2sb/pld771
butgo-tv成人台,rtmp://123.108.164.71/etv2sb/pld772
Fetish-tv成人台,rtmp://123.108.164.71/etv2sb/pld968
VisitxTV成人台,rtmp://123.108.164.71/etv2sb/pld991
欧美CR成人台,rtmp://123.108.164.71/etv2/pld1005
韩国成人高清2台,http://edge2.everyon.tv/etv2sb/phd60/HasBahCa.m3u8
韩国成人高清3台,http://edge2.everyon.tv/etv2sb/phd61/HasBahCa.m3u8
韩国成人高清5台,http://edge2.everyon.tv/etv2sb/phd63/HasBahCa.m3u8
韩国成人高清7台,http://edge1.everyon.tv/etv1sb/phd497/HasBahCa.m3u8
韩国成人高清8台,http://edge2.everyon.tv/etv2sb/phd499/HasBahCa.m3u8
韩国成人高清9台,http://edge2.everyon.tv/etv2sb/phd501/HasBahCa.m3u8
韩国成人高清11台,http://edge1.everyon.tv/etv1sb/phd765/HasBahCa.m3u8
韩国成人高清12台,http://edge1.everyon.tv/etv1sb/phd766/HasBahCa.m3u8
韩国成人高清13台,http://edge2.everyon.tv/etv2sb/phd769/HasBahCa.m3u8
韩国成人高清14台,http://edge2.everyon.tv/etv2sb/phd771/HasBahCa.m3u8
韩国成人高清15台,http://edge2.everyon.tv/etv2sb/phd772/HasBahCa.m3u8
韩国成人高清17台,http://edge1.everyon.tv/etv1sb/phd928/HasBahCa.m3u8
韩国成人高清18台,http://edge2.everyon.tv/etv2sb/phd968/HasBahCa.m3u8
韩国成人高清20台,http://edge2.everyon.tv/etv2sb/phd992/HasBahCa.m3u8
韩国成人高清21台,http://edge2.everyon.tv/etv2sb/phd993/HasBahCa.m3u8
韩国成人高清22台,http://edge2.everyon.tv/etv2/phd1003/HasBahCa.m3u8
韩国成人高清23台,http://edge2.everyon.tv/etv2/phd1005/HasBahCa.m3u8
韩国成人高清24台,http://edge2.everyon.tv/etv2/phd1006/HasBahCa.m3u8
gf2CR,http://a7-60.5-194.cdn13.com/30000/30931/30931.flv?cdn_hash=66299f6be7e12855f9903d214900e7d8&cdn_creation_time=1384714010&cdn_ttl=600
47CR,http://a7-60.5-201.cdn13.com/30000/30939/30939.flv?cdn_hash=55b79b3129fadd5ae3f34a51813017c7&cdn_creation_time=1384713477&cdn_ttl=600
4CR,http://a7-60.5-200.cdn13.com/25000/25385/25385.flv?cdn_hash=7cffda1882fc4692dfc751906c97972a&cdn_creation_time=1384717475&cdn_ttl=600
5CR,http://a7-60.5-77.cdn13.com/25000/25543/25543.flv?cdn_hash=be10edcd25bd236f0b8dc611eedff621&cdn_creation_time=1384717438&cdn_ttl=600
6CR,http://a7-60.5-166.cdn13.com/25000/25571/25571.flv?cdn_hash=08766536c88497ed0bb80f38f0141714&cdn_creation_time=1384717393&cdn_ttl=600
7CR,http://a7-60.5-79.cdn13.com/29000/29224/29224.flv?cdn_hash=6a7152be047b8d2d13872a9a528e4518&cdn_creation_time=1384716762&cdn_ttl=600
9CR,http://a7-60.5-69.cdn13.com/28000/28880/28880.flv?cdn_hash=762cdcbc6d8a139754d33c17f86d4648&cdn_creation_time=1384716555&cdn_ttl=600
13CR,http://a7-60.5-201.cdn13.com/28000/28944/28944.flv?cdn_hash=774c0d30d6795809d2f2b2b624bf73e6&cdn_creation_time=1384716278&cdn_ttl=600
17CR,http://a7-60.5-166.cdn13.com/28000/28905/28905.flv?cdn_hash=6b4ff1cce737e022d134ca0015cc9513&cdn_creation_time=1384716079&cdn_ttl=600
18CR,http://a7-60.5-194.cdn13.com/28000/28978/28978.flv?cdn_hash=7875862e59b6da6bf73ef9952ef2c722&cdn_creation_time=1384716001&cdn_ttl=600
19CR,http://a7-60.5-78.cdn13.com/29000/29139/29139.flv?cdn_hash=9f0626ce9c59dcd6da293aaa58813927&cdn_creation_time=1384715929&cdn_ttl=600
20CR,http://a7-60.5-167.cdn13.com/29000/29018/29018.flv?cdn_hash=67b2ca616d79f623aa9daaf5f7a4e833&cdn_creation_time=1384715854&cdn_ttl=600
29CR,http://a7-60.5-79.cdn13.com/28000/28941/28941.flv?cdn_hash=8be4152cdba1fdd9cbefea35cd1a817e&cdn_creation_time=1384715201&cdn_ttl=600
30CR,http://a7-60.5-200.cdn13.com/29000/29229/29229.flv?cdn_hash=2f8f4afcbb8c5031fffae81fd72fc9f5&cdn_creation_time=1384715174&cdn_ttl=600
31CR,http://a7-60.5-167.cdn13.com/29000/29220/29220.flv?cdn_hash=fe05d91a0838cc105d9062e77ededdcb&cdn_creation_time=1384715020&cdn_ttl=600
35CR,http://a7-60.5-194.cdn13.com/30000/30947/30947.flv?cdn_hash=8dd7906448795dc757ce15096a204848&cdn_creation_time=1384714746&cdn_ttl=600
36CR,http://a7-60.5-194.cdn13.com/30000/30930/30930.flv?cdn_hash=2a020f4f5af6fd6795aef14c5eb32f14&cdn_creation_time=1384714665&cdn_ttl=600
39CR,http://a7-60.5-194.cdn13.com/30000/30938/30938.flv?cdn_hash=ffeed519fae4dff6891c33d7ba592fac&cdn_creation_time=1384714467&cdn_ttl=600
41CR,http://a7-60.5-194.cdn13.com/30000/30920/30920.flv?cdn_hash=df89afb0f9e84d12e1a3ad7385e8fd86&cdn_creation_time=1384714394&cdn_ttl=600
42CR,http://a7-60.5-77.cdn13.com/30000/30933/30933.flv?cdn_hash=a45939196b257ff989de501fe11e88ad&cdn_creation_time=1384714359&cdn_ttl=600
44CR,http://a7-60.5-77.cdn13.com/30000/30919/30919.flv?cdn_hash=a8d0058a6ac4a1d48315899a31e9e6a2&cdn_creation_time=1384714117&cdn_ttl=600
45CR,http://a7-60.5-194.cdn13.com/30000/30932/30932.flv?cdn_hash=9b5566bf859b991eda5e6733f46b35f7&cdn_creation_time=1384714038&cdn_ttl=600
欧美3D超清单片16,http://galleries.3dcatchyfetish.com/tube/016/trailer.f4v
欧美3D超清单片5,http://galleries.3dcatchyfetish.com/tube/005/trailer.f4v
HD欧美27,http://content2.sexforsure.com/2013/07/02/12/Video.mp4
HD欧美28,http://content2.sexforsure.com/2013/07/03/3/Video.mp4
HD欧美29,http://content2.sexforsure.com/2013/07/02/18/Video.mp4
HD欧美30,http://content2.sexforsure.com/2013/07/03/18/Video.mp4
HD欧美32,http://content2.sexforsure.com/2013/07/03/7/Video.mp4
HD欧美33,http://content2.sexforsure.com/2013/07/03/11/Video.mp4
HD欧美34,http://content2.sexforsure.com/2013/07/03/20/Video.mp4
HD欧美35,http://content2.sexforsure.com/2013/07/03/19/Video.mp4
HD欧美36,http://content2.sexforsure.com/2013/07/02/14/Video.mp4
HD欧美37,http://content2.sexforsure.com/2013/07/02/16/Video.mp4
HD欧美38,http://content2.sexforsure.com/2013/07/02/8/Video.mp4
HD欧美39,http://content2.sexforsure.com/2013/07/03/4/Video.mp4
HD欧美40,http://content2.sexforsure.com/2013/07/02/18/Video.mp4
HD欧美41,http://content2.sexforsure.com/2013/07/03/1/Video.mp4
HD欧美42,http://content2.sexforsure.com/2013/07/02/12/Video.mp4
HD欧美43,http://content2.sexforsure.com/2013/07/03/2/Video.mp4
